Positive=false
Frequency=1000
PathOutput=250
Factory=0.5
MaxChange=1
C1=0.7
C2=0.3
12492.995993013612,850.5348419146748
12492.995993013612,850.5348419146748
12542.113524803673,854.0713042035591
13055.486786451496,895.1838874407143
13061.875738715535,895.6437316590659
13055.486786451496,895.1838874407143
13040.09096506342,894.0753883007729
12234.177120397528,836.0494857914506
12234.177120397528,836.0494857914506
12492.995993013612,850.5348419146748
12492.995993013612,850.5348419146748
12492.995993013612,850.5348419146748
12234.177120397528,836.0494857914506
12234.177120397528,836.0494857914506
12234.177120397528,836.0494857914506
12234.177120397528,836.0494857914506
13110.993270505594,899.1801939479503
13061.875738715535,895.6437316590659
13112.254794149963,899.2710235776813
12283.29465218759,839.585948080335
13040.09096506342,894.0753883007729
12234.177120397528,836.0494857914506
11857.61394956981,808.9370431852329
12283.29465218759,839.585948080335
13112.254794149963,899.2710235776813
12234.177120397528,836.0494857914506
13061.875738715535,895.6437316590659
13061.875738715535,895.6437316590659
12990.97343327336,890.5389260118885
13175.50662368373,903.8251553767761
13110.993270505594,899.1801939479503
13175.50662368373,903.8251553767761
13040.09096506342,894.0753883007729
13110.993270505594,899.1801939479503
11857.61394956981,808.9370431852329
11857.61394956981,808.9370431852329
13365.269360324051,908.3078207902086
13414.386892114113,911.844283079093
13414.386892114113,911.844283079093
13414.386892114113,913.5748495693574
13110.993270505594,900.9107604382148
14499.959015973396,999.1857276216319
13110.993270505594,900.9107604382148
13429.782713502187,912.9527822190344
4840.750562004184,303.722879280508
4840.750562004184,303.722879280508
12542.113524803673,854.0713042035591
12283.29465218759,839.585948080335
13414.386892114113,913.5748495693574
13365.269360324051,910.0383872804731
13365.269360324051,910.0383872804731
12234.177120397528,836.0494857914506
13061.875738715535,897.3742981493305
11857.61394956981,808.9370431852329
11857.61394956981,808.9370431852329
11857.61394956981,808.9370431852329
11857.61394956981,808.9370431852329
11857.61394956981,808.9370431852329
11857.61394956981,808.9370431852329
13182.066341859472,941.0248770234263
12283.29465218759,839.585948080335
12234.177120397528,836.0494857914506
4894.593610908678,307.59957880163154
12283.29465218759,839.585948080335
13110.993270505594,900.9107604382148
12283.29465218759,839.585948080335
13175.50662368373,903.8251553767761
13110.993270505594,900.9107604382148
12234.177120397528,836.0494857914506
13063.137262359904,899.917094006831
13063.137262359904,899.917094006831
13104.604318241556,898.7203497295988
13112.254794149963,903.4535562957153
12283.29465218759,839.585948080335
12283.29465218759,839.585948080335
13110.993270505594,900.9107604382148
13063.137262359904,899.917094006831
12234.177120397528,836.0494857914506
13127.65061553804,902.8314889453923
13127.65061553804,902.8314889453923
13061.875738715535,897.3742981493305
13061.875738715535,897.3742981493305
13040.09096506342,895.8059547910374
12283.29465218759,839.585948080335
13104.604318241556,898.7203497295988
13126.38909189367,900.2886930878917
13112.254794149963,903.4535562957153
13055.486786451496,895.1838874407143
12234.177120397528,836.0494857914506
----------
